Nonsense,practice,period,drug,change
YAY Y00525 201206 simvastatin 17
YAY Y00258 201205 simvastatin 25
YAY Y00258 201204 atorvastatin -75
YAY Y00258 201204 simvastatin -75
YAY Y00259 201204 atorvastatin -84
YAY Y00259 201204 pravastatin sodium -84
YAY Y00259 201204 rosuvastatin calcium -84
YAY Y00259 201204 simvastatin -84
YAY Y00259 201206 simvastatin 16
YAY Y00528 201205 atorvastatin 16
YAY E85091 201204 simvastatin 13
YAY E82070 201204 simvastatin 11
YAY M92609 201206 atorvastatin -20
YAY M92609 201206 simvastatin 19
YAY Y03441 201205 atorvastatin 11
YAY Y03441 201205 pravastatin sodium -13
YAY Y03441 201206 atorvastatin 21
YAY Y03441 201206 simvastatin -22
YAY Y00068 201206 simvastatin -50
YAY Y00065 201204 simvastatin -43
YAY Y00065 201206 atorvastatin -17
YAY Y00065 201206 simvastatin 16
YAY G85084 201204 atorvastatin -11
YAY Y00868 201204 atorvastatin -15
YAY Y00868 201204 pravastatin sodium -15
YAY Y00868 201203 atorvastatin 14
YAY M84617 201204 atorvastatin 11
YAY Y02628 201205 atorvastatin 22
YAY Y02628 201205 simvastatin -11
YAY Y02628 201204 atorvastatin -29
YAY Y02628 201204 simvastatin 17
YAY Y02628 201204 rosuvastatin calcium 17
YAY Y02628 201206 atorvastatin -17
YAY Y02628 201206 simvastatin 17
YAY Y02018 201205 atorvastatin -13
YAY Y02018 201205 simvastatin 17
YAY Y02018 201206 atorvastatin 25
YAY Y02018 201206 simvastatin -13
YAY E83624 201205 simvastatin -11
YAY E83624 201206 atorvastatin -11
YAY E83624 201206 simvastatin 13
YAY Y03274 201206 atorvastatin -34
YAY Y03274 201206 simvastatin 33
YAY Y02902 201206 atorvastatin -13
YAY Y02902 201206 simvastatin 14
YAY Y03054 201205 atorvastatin -11
YAY Y03054 201205 simvastatin 19
YAY Y03054 201206 simvastatin -15
YAY Y00502 201205 atorvastatin -21
YAY Y00502 201205 fluvastatin sodium -21
YAY Y00502 201204 simvastatin -38
YAY Y00502 201206 simvastatin 17
YAY Y00502 201206 rosuvastatin calcium 17
YAY Y00504 201205 simvastatin 17
YAY Y00504 201204 atorvastatin 17
YAY D82038 201204 rosuvastatin calcium -15
YAY D82038 201204 atorvastatin 16
YAY M85778 201205 atorvastatin 12
YAY M85778 201205 simvastatin -15
YAY M85778 201205 simvastatin & ezetimibe -15
YAY M85773 201205 simvastatin 14
YAY M85773 201204 atorvastatin 12
YAY M85773 201204 simvastatin -17
